Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
chapter1_73536934	extend	 lass los!	game/Story/ch1.rpy	250	extend "[what]"
chapter1_77f6af28	extend	 ....Owowowowowowow	game/Story/ch1.rpy	251	extend "[what]"
chapter1_1d1a4b93	extend	 .......Das tut richtig weh,	game/Story/ch1.rpy	252	extend "[what]"
chapter1_725aa5b3	extend	 hör auf damit,	game/Story/ch1.rpy	253	extend "[what]"
chapter1_6fbf1af1_1	extend	 .....owowowow	game/Story/ch1.rpy	254	extend "[what]"
chapter1_af5d1a55	rud	....Du	game/Story/ch1.rpy	255	rud "[what]"
chapter1_87c253f2	extend	 ...willst	game/Story/ch1.rpy	256	extend "[what]"
chapter1_23915c2e	extend	 ...also,	game/Story/ch1.rpy	257	extend "[what]"
chapter1_907befb1	extend	 ....dass ich es mir zu	game/Story/ch1.rpy	258	extend "[what]"
chapter1_c4d4cbb8	extend	 ....rück	game/Story/ch1.rpy	259	extend "[what]"
chapter1_99f31a7c	extend	 ...ho	game/Story/ch1.rpy	260	extend "[what]"
chapter1_6cf3b467	extend	 ...le	game/Story/ch1.rpy	261	extend "[what]"
chapter1_92b5d7de	extend	 ....jaaaa~?	game/Story/ch1.rpy	262	extend "[what]"
chapter1_c9495564		Rudolf hat einen sehr starken Griff, besonders wenn es um Battlers Ohrläppchen geht, man hat das Gefühl, er reißt es jeden Moment ab.	game/Story/ch1.rpy	263	"[what]"
chapter1_55876100	but	....Ich hoffe, dass du über das Geländer fällst und ertrinkst, du alter Bastard!	game/Story/ch1.rpy	264	but a11aseru5 "[what]"
chapter1_8acefecb	extend	 ....Owowowow	game/Story/ch1.rpy	265	extend b11kuyasigaru1 "[what]"
chapter1_73536934_1	extend	 lass los!	game/Story/ch1.rpy	266	extend "[what]"
chapter1_1e647742	but	...Ich	game/Story/ch1.rpy	267	but "[what]"
chapter1_ad0a8f5d	extend	 ....gebe	game/Story/ch1.rpy	268	extend "[what]"
chapter1_09a568b6	extend	 ....nicht	game/Story/ch1.rpy	269	extend "[what]"
chapter1_ef66e9b8	extend	 .....auuuuuuffffff!!!	game/Story/ch1.rpy	270	extend "[what]"
chapter1_09744a81	extend	 ...owowowow	game/Story/ch1.rpy	271	extend "[what]"
chapter1_f464be1c	extend	 ....lass doch endlich los owowowowow	game/Story/ch1.rpy	272	extend "[what]"
chapter1_f2f3a9ab	extend	 ....es tut weh!	game/Story/ch1.rpy	273	extend "[what]"
chapter1_8fe067fc	rud	....Das ist deine Strafe, wenn du frech wirst,	game/Story/ch1.rpy	274	rud a11akuwarai1 "[what]"
chapter1_cbf361b4	extend	 ....mein lieber Battler-kun.	game/Story/ch1.rpy	275	extend "[what]"
chapter1_b1bfb5a3	kir	Lasst es für heute gut sein, ihr beiden.	game/Story/ch1.rpy	279	kir "[what]"
chapter1_8ae0cd6e	extend	 Ihr solltet euren Vater-Sohn Konflikt wann anders austragen.	game/Story/ch1.rpy	280	extend "[what]"
chapter1_0ffd2000		Nachdem Kyrie den kleinen Konflikt erfolgreich beendet hatte, waren Schritte zu hören.	game/Story/ch1.rpy	281	"[what]"
chapter1_b69364f5	extend	 Jemand scheint von unters Deck nach draußen kommen zu wollen.	game/Story/ch1.rpy	282	extend "[what]"
chapter1_6ca21dee	jes	...B..	game/Story/ch1.rpy	286	jes "[what]"
chapter1_96ad0424	extend	 ...Battler-kun?	game/Story/ch1.rpy	287	extend "[what]"
chapter1_53841ba3	extend	 hast du gerade eben vom Deck gekotzt?	game/Story/ch1.rpy	288	extend "[what]"
chapter1_f47412be	extend	 ...Ich schaue nach draußen und plötzlich kommt so eine widerliche Suppe von oben runter.	game/Story/ch1.rpy	289	extend "[what]"
chapter1_4327d3c8	jes	...Das war eklig!	game/Story/ch1.rpy	290	jes "[what]"
chapter1_15ca31b0	extend	 ...Nächstes Mal nimm besser einen Eimer mit!	game/Story/ch1.rpy	291	extend "[what]"
chapter1_c1056bc6	jes	Ach ja,	game/Story/ch1.rpy	292	jes a11aisowarai1 "[what]"
chapter1_b5447929	extend	 und was war das für ein 'Ich falle, ich falle' -Geschrei?	game/Story/ch1.rpy	293	extend "[what]"
chapter1_aa1498b9	extend	 ...Bist du ein bisschen meschugge?	game/Story/ch1.rpy	298	extend "[what]"
chapter1_20196c15	extend	 ...wahahahahahahahaha!	game/Story/ch1.rpy	299	extend "[what]"
chapter1_2bdf6680	jes	.....Das war die eine Sache,	game/Story/ch1.rpy	300	jes "[what]"
chapter1_c55a00b2	extend	 .....und dann war da noch die Kotze, die vom Deck segelte.	game/Story/ch1.rpy	301	extend "[what]"
chapter1_be6d079c	extend	 ....pahahahahahahaha!	game/Story/ch1.rpy	302	extend "[what]"
chapter1_779fae89	but	......Tut mir voll traurig.	game/Story/ch1.rpy	306	but "[what]"
chapter1_8bddcb6b	extend	 ....Das verfluchte Boot schaukelt so viel!	game/Story/ch1.rpy	307	extend "[what]"
chapter1_79e05f3d	extend	 ....Das Schiff schaukelt und schaukelt und schaukelt!!!	game/Story/ch1.rpy	308	extend "[what]"
chapter1_380c9f49	but	....aaaaaaaahhhhhhhhhhhhhhhh!!!!!!!	game/Story/ch1.rpy	309	but a21kuyasigaru1_open_mouth "[what]"
chapter1_fb6e431a	extend	 Mach, dass es aufhört, sonst falle ich wieder!	game/Story/ch1.rpy	310	extend a21kuyasigaru1 "[what]"
chapter1_beeec7dd	jes	....Vielleicht sollte der Kapitän etwas langsamer fahren, sonst geht es dir gleich noch schlechter.	game/Story/ch1.rpy	312	jes "[what]"
chapter1_59dde994	extend	 ...Ich werde sofort den Kapitän bitten, etwas langsamer zu fahren, aber bitte nicht mehr ins Meer kotzen.	game/Story/ch1.rpy	313	extend "[what]"
chapter1_62f1613b	but	.....Ja	game/Story/ch1.rpy	314	but b11odoroki3 "[what]"
chapter1_936c53f6	extend	 ....Vielen Dank, Jessica-chan.	game/Story/ch1.rpy	315	extend "[what]"
chapter1_bcdab96e		Das ist meine Cousine Ushiromiya Jessica.	game/Story/ch1.rpy	323	"[what]"
chapter1_62670d5c	extend	 Sie ist die Tochter von Onkel Krauss und Tante Natsuhi.	game/Story/ch1.rpy	324	extend "[what]"
chapter1_cc98c19d	extend	 Jessica ist echt cool drauf und ist wohl aktuell in dieser Phase, wo man gegen seine Eltern rebelliert.	game/Story/ch1.rpy	325	extend "[what]"
chapter1_bb29399e		Sie ist aber auch in dieser Phase, wo die Mädchen so große Brüste bekommen.	game/Story/ch1.rpy	326	"[what]"
chapter1_452e4e09	extend	 hihihihih... ich würde sie mal gerne in die Hand nehmen.	game/Story/ch1.rpy	327	extend "[what]"
chapter1_f05a329b		Aber dann würde sie mich windelweich schlagen, denn mit ihr ist es nicht gut Kirschen zu essen, wenn man es sich mit ihr verscherzt.	game/Story/ch1.rpy	328	"[what]"
chapter1_4969072b		Jessica klingt sehr nach englischer Herkunft und wird bei uns Ushiromiya Jeshka ausgesprochen,	game/Story/ch1.rpy	329	"[what]"
chapter1_e2ca2d65	extend	 sie muss richtig unzufrieden mit ihrem Namen sein.	game/Story/ch1.rpy	330	extend "[what]"
chapter1_fe4be3a0		Sie hat außerdem so eine 'Verrückte Art zu reden'.	game/Story/ch1.rpy	331	"[what]"
chapter1_095c3c72	extend	 Sie flucht viel und ihre Wortwahl ist gewöhnungsbedürftig.	game/Story/ch1.rpy	332	extend "[what]"
chapter1_dde1dff2		Früher waren wir das Chaotenduo, haben viel Unsinn gemacht und waren uns auch nicht zu fein, gegenüber ihren Eltern einen sehr rauen Ton anzuwenden.	game/Story/ch1.rpy	333	"[what]"
chapter1_a8a71f09	extend	 Die Vorträge der Erwachsenen über gutes Benehmen nervten uns zwar jedes Mal, aber es war auch einfach zu lustig zu sehen, wie sich die vorbildlichen Erwachsenen aufregten.	game/Story/ch1.rpy	334	extend "[what]"
chapter1_bd5cfdb3		Der Kapitän hat zugestimmt langsamer zu fahren und jetzt schaukelt das Boot nicht mehr so stark.	game/Story/ch1.rpy	336	"[what]"
chapter1_3359b54d	jes	....Verdammte Scheiße Battler-kun,	game/Story/ch1.rpy	337	jes "[what]"
chapter1_a5ece5d1	extend	 ...jetzt werden wir uns wegen dir verspäten!	game/Story/ch1.rpy	338	extend "[what]"
chapter1_581141ac	but	.....Halt doch mal dein Maul,	game/Story/ch1.rpy	341	but "[what]"
chapter1_c909301a	extend	 ...immerhin kann ich jetzt ein wenig chillen.	game/Story/ch1.rpy	342	extend "[what]"
chapter1_58b07f56	jes	.....Wir sollten besser runter gehen zum 'chillen', wir sind gleich auf der Insel.	game/Story/ch1.rpy	343	jes a11defo2 "[what]"
chapter1_d65a0932	but	....Ja,	game/Story/ch1.rpy	344	but "[what]"
chapter1_a6e4f8ca	extend	 ...das kann ich versuchen,	game/Story/ch1.rpy	345	extend "[what]"
chapter1_582a2544	extend	 jetzt, wo das Boot etwas langsamer fährt.	game/Story/ch1.rpy	346	extend "[what]"
chapter1_44447c78	extend	 ....Aber ich kann trotzdem nicht garantieren, dass ich den Rest meines Frühstücks bei mir behalte.	game/Story/ch1.rpy	347	extend b22nayamu2 "[what]"
chapter1_4518e177	extend	 Ihihihi!	game/Story/ch1.rpy	348	extend "[what]"
chapter1_4e7ea8c6		Dann gingen Battler und Jessica unter Deck zu den anderen, die im Gegensatz zu Battler ruhig warten, bis sie endlich die Insel erreichen.	game/Story/ch1.rpy	358	"[what]"
chapter1_05ce87ec		 ....Moment mal, dieses 'ruhig' sein ist falsch! Ich sehe es klar und deutlich! Die anderen Erwachsenen verkneifen sich doch alle gerade das Lachen.	game/Story/ch1.rpy	363	"[what]"
chapter1_d67489b6	geo	Battler-kun!	game/Story/ch1.rpy	369	geo "[what]"
chapter1_9a0db856	extend	 ....Wir alle wissen bereits, dass es dich schon erwischt hat.	game/Story/ch1.rpy	370	extend "[what]"
chapter1_ce626631	extend	 ...Dir scheint es gerade wohl gar nicht gut zu gehen.	game/Story/ch1.rpy	371	extend "[what]"
chapter1_f9058ff2		Mit einem leichten, aber nicht ganz ernstgemeinten Nicken stimmte Battler zu.	game/Story/ch1.rpy	373	"[what]"
chapter1_6fc37dc4	but	Mir geht es gut, den Umständen entsprechend....	game/Story/ch1.rpy	374	but "[what]"
chapter1_b09985d6	extend	 Der Kapitän hat das Schiff doch absichtlich so schaukeln lassen.	game/Story/ch1.rpy	375	extend b23kuyasigaru1 "[what]"
chapter1_1b44dd72	geo	...Ja gut,	game/Story/ch1.rpy	376	geo a11majime2 "[what]"
chapter1_58e3da81	extend	 ...eigentlich nicht.	game/Story/ch1.rpy	377	extend "[what]"
chapter1_0e42168e	extend	 ...Leg dich am besten hin, du hast es gleich geschafft.	game/Story/ch1.rpy	378	extend "[what]"
chapter1_8ac9edf8	geo	Erinnert an alte Zeiten,	game/Story/ch1.rpy	379	geo a11warai1 "[what]"
chapter1_3991481c	extend	 ....nicht wahr,	game/Story/ch1.rpy	380	extend "[what]"
chapter1_11e7aad8	extend	 ....Jessica-chan?	game/Story/ch1.rpy	381	extend "[what]"
chapter1_b7d7caee	jes	Ja,	game/Story/ch1.rpy	385	jes "[what]"
chapter1_4e651a51	extend	 .....es ist, als wäre er nie weg gewesen,	game/Story/ch1.rpy	386	extend "[what]"
chapter1_770493f4	extend	 ....nur mit dem Unterschied, dass er sich heute zum ersten Mal auf dem Boot übergeben hat.	game/Story/ch1.rpy	387	extend "[what]"
chapter1_1251084f	geo	Ahahahahaha,	game/Story/ch1.rpy	388	geo a11komaru3 "[what]"
chapter1_c3ddd3f4	extend	 ....ja,	game/Story/ch1.rpy	389	extend "[what]"
chapter1_b0ca4ab0	extend	 ....manche Dinge ändern sich, andere nie.	game/Story/ch1.rpy	390	extend "[what]"
chapter1_ba22463a		Das ist mein Cousin George.	game/Story/ch1.rpy	398	"[what]"
chapter1_9c9b9804	extend	 er wird von Tante Eva und Onkel Hideyoshi zu einem echten Gentleman erzogen.	game/Story/ch1.rpy	399	extend "[what]"
chapter1_cbad1884		Er arbeitet sehr hart und will schon sein eigenes Unternehmen gründen, was ich sehr beeindruckend finde.	game/Story/ch1.rpy	400	"[what]"
chapter1_8f9cf644		Er wird von den anderen Familienmitgliedern sehr geschätzt.	game/Story/ch1.rpy	401	"[what]"
chapter1_74ab427e	extend	 Außerdem ist er für sein Alter sehr reif und kennt sich gut aus.	game/Story/ch1.rpy	402	extend "[what]"
chapter1_b9168062		Ushiromiya Joji...	game/Story/ch1.rpy	403	"[what]"
chapter1_f4f22c8c	extend	 So spricht man ihn bei uns aus, und ich bin fest davon überzeugt,	game/Story/ch1.rpy	404	extend "[what]"
chapter1_012fdb72	extend	 dass er heute einen Massenmord begehen wird.	game/Story/ch1.rpy	405	extend "[what]"
chapter1_054133b9		Am liebsten würde ich auch diejenigen umbringen, die für diese schreckliche Namenstradition verantwortlich sind.	game/Story/ch1.rpy	406	"[what]"
chapter1_21bedcfb	but	....Ich finde, heute ist auch ein besonderer Tag,	game/Story/ch1.rpy	410	but "[what]"
chapter1_e64bbd62	extend	 ...denn um die Mittagszeit soll ein Sturm aufziehen, der sich erst am Montag wieder legen soll.	game/Story/ch1.rpy	411	extend "[what]"
chapter1_8a2f74de	extend	 Es ist das erste Mal, dass wir länger als einen Tag auf der Insel bleiben.	game/Story/ch1.rpy	412	extend b11warai3 "[what]"
chapter1_cee2bd31	geo	...Ja, aber wir haben auch immer ein wenig Glück gehabt, dass so ein starker Sturm nie über unsere Familienkonferenz hereingebrochen ist.	game/Story/ch1.rpy	414	geo "[what]"
chapter1_5f6947fb	extend	 ...Wie heißt es so schön?	game/Story/ch1.rpy	415	extend "[what]"
chapter1_c36ebd58	extend	 Es gibt immer ein erstes Mal.	game/Story/ch1.rpy	416	extend "[what]"
chapter1_2eeba982		Für Battler war die entspannte Atmosphäre eine sehr gute Ablenkung, um nicht mehr an das schaukelnde Boot denken zu müssen.	game/Story/ch1.rpy	417	"[what]"
chapter1_5cdb04cb	extend	 Es wäre ziemlich unvorteilhaft, wenn er die guten Sitze ruinieren würde.	game/Story/ch1.rpy	418	extend "[what]"
chapter1_832b1ef2	geo	...ähm	game/Story/ch1.rpy	419	geo a11majime2 "[what]"
chapter1_96c6599b	extend	 .....Battler-kun?	game/Story/ch1.rpy	420	extend "[what]"
chapter1_b86b7d1c	extend	 Wusstest du, dass es so genannte Sturmgötter gibt?	game/Story/ch1.rpy	421	extend "[what]"
chapter1_c838d586	but	....Ähhhhm,	game/Story/ch1.rpy	422	but b11aseru1 "[what]"
chapter1_d9bc5873	extend	 ...meinst du Zeus...?	game/Story/ch1.rpy	423	extend "[what]"
chapter1_056c1312	geo	Auch richtig, aber nein, 	game/Story/ch1.rpy	424	geo a11warai1 "[what]"
chapter1_d80ec0c1	extend	 ....ich spreche vom Sturmgott in einem selbst.	game/Story/ch1.rpy	425	extend "[what]"
chapter1_d6d1f3f6	but	..........	game/Story/ch1.rpy	426	but b11oya1 "[what]"
chapter1_392fe4ab	extend	 ...Was?	game/Story/ch1.rpy	427	extend "[what]"
chapter1_1ce8efd6	geo	Okay, es geht um folgendes:	game/Story/ch1.rpy	428	geo "[what]"
chapter1_deea878b	geo	Es gibt die tantrische Spiritualität für intensivere Gefühle und auch bei den Griechen gab es die dionysische Spiritualität,	game/Story/ch1.rpy	429	geo "[what]"
chapter1_b034bd9d	extend	 die auch besonders heftige Gefühle beinhaltet.	game/Story/ch1.rpy	430	extend "[what]"
chapter1_a608b996	extend	 In diesem Sinne hat jeder Mensch Sturmgötter in sich.	game/Story/ch1.rpy	431	extend "[what]"
chapter1_e2354a4c	geo	.....Diese können in einem selbst aktiviert werden.	game/Story/ch1.rpy	432	geo "[what]"
chapter1_ff19fc61	extend	 ....Solche Sturmgötter können aber auch zu schlimmen Taten, zu Verbrechen und Gewalt verleiten.	game/Story/ch1.rpy	433	extend a11majime2 "[what]"
chapter1_2f7d7234	geo	Man kann ihn aber auch dazu bringen, sich intensiv vorwärts zu bewegen und aus der Bequemlichkeit des Alltags auszubrechen.	game/Story/ch1.rpy	434	geo "[what]"
chapter1_67b3b054	jes	....Wahahahahahaha 	game/Story/ch1.rpy	439	jes "[what]"
chapter1_46ef15c0	extend	Was höre ich da, was laberst du da für einen Scheiß?	game/Story/ch1.rpy	440	extend "[what]"
chapter1_d169c646	jes	Ich habe kein Wort verstanden....	game/Story/ch1.rpy	441	jes "[what]"
chapter1_1a90af4f	extend	 ...Ich wusste nicht mal, dass Wörter wie tantrisch oder dionysisch existieren.	game/Story/ch1.rpy	442	extend a11atya3 "[what]"
chapter1_3a7ecccd	extend	 Es klingt einfach unironisch, als hätte jemand einfach Wörter erfunden.	game/Story/ch1.rpy	443	extend "[what]"
chapter1_4976d91f	but	.............hmm	game/Story/ch1.rpy	447	but "[what]"
chapter1_86e3976f		Battler war ein auch wenig überwältigt von diesem Input, im Leben nicht hätte er jetzt einen Vortrag über Gefühle und Spiritualität erwartet.	game/Story/ch1.rpy	448	"[what]"
chapter1_1f22da39	but	.....Ähm,	game/Story/ch1.rpy	449	but "[what]"
chapter1_e8b7010c	extend	 .....ähm,	game/Story/ch1.rpy	450	extend "[what]"
chapter1_b064de8d	extend	 .......tantrisch,	game/Story/ch1.rpy	451	extend "[what]"
chapter1_f127f3a6	extend	 ......intensivere Gefühle,	game/Story/ch1.rpy	452	extend "[what]"
chapter1_07e60a74	extend	 ........dionysische Spiritualität?	game/Story/ch1.rpy	453	extend "[what]"
chapter1_15157815	extend	 ....Das hast du aus dieser einen Yoga-Zeitschrift von heute Morgen.	game/Story/ch1.rpy	454	extend b23nayamu2 "[what]"
chapter1_2c237e0c	geo	......Ähm,	game/Story/ch1.rpy	456	geo "[what]"
chapter1_b05d6c69	extend	 ....oh,	game/Story/ch1.rpy	457	extend a11komaru3 "[what]"
chapter1_bf63e26b	extend	 ....hahahaha,	game/Story/ch1.rpy	458	extend "[what]"
chapter1_7aacff9d	extend	 ....aber ich habe dich zum Nachdenken gebracht, nicht wahr?	game/Story/ch1.rpy	459	extend "[what]"
chapter1_74acc88d	geo	Meine Mutter hat so eine Zeitschrift, und ab und zu schaue ich auch mal rein.	game/Story/ch1.rpy	460	geo a11hohoemi1 "[what]"
chapter1_b62161d4	but	 ....Hihihi	game/Story/ch1.rpy	461	but b11warai2 "[what]"
chapter1_76d12c82	extend	 ....Du hast nur Pech gehabt, dass ich vor der Abreise auf der Toilette so ein Yoga-Magazin in der Hand hatte, weil ich mich vergriffen habe.	game/Story/ch1.rpy	462	extend "[what]"
chapter1_09b2d5e1	geo	Was es manchmal für Zufälle gibt.	game/Story/ch1.rpy	463	geo "[what]"
chapter1_fa17bfe5	geo	.....Eine kurze Erklärung für dionysisch wäre, dass es eine Spiritualität der Ekstaze, Musik und des Tanzes ist.	game/Story/ch1.rpy	464	geo a11defo1 "[what]"
chapter1_c39157fa	but	Mehr nicht?	game/Story/ch1.rpy	465	but "[what]"
chapter1_93495b1f	extend	 Klingt ja nicht sehr originell.	game/Story/ch1.rpy	466	extend "[what]"
chapter1_28b2d8ad	geo	Da kommt noch was und zwar.....	game/Story/ch1.rpy	467	geo "[what]"
chapter1_19dc5d0d	extend	 uhmmmm na ja....	game/Story/ch1.rpy	468	extend a11komaru3 "[what]"
chapter1_9b1df6a0	extend	 hehe, wie soll ich sagen?	game/Story/ch1.rpy	469	extend "[what]"
chapter1_1a20579c	geo	Es ist auch eine Spiritualität der....	game/Story/ch1.rpy	470	geo a23kkomaru5k "[what]"
chapter1_437039b6	extend	 uhmm....	game/Story/ch1.rpy	471	extend "[what]"
chapter1_d321c261	extend	 ....Sexualität	game/Story/ch1.rpy	472	extend "[what]"
chapter1_ed61da9e	geo	 ....Es ist ein Begriff ursprünglich aus Indien, und wird mit 'Zusammenhang' oder auch 'Gefüge' übersetzt.	game/Story/ch1.rpy	473	geo "[what]"
chapter1_41c79693	extend	 ....Berührungen des Körpers sollen also auch die Seele berühren, sie nähren.	game/Story/ch1.rpy	474	extend "[what]"
chapter1_f9496db5	geo	Es ist ein sehr breites Thema...	game/Story/ch1.rpy	475	geo "[what]"
chapter1_cc6f9704	but	Geil,	game/Story/ch1.rpy	476	but b11ero1 "[what]"
chapter1_1f6b0183	extend	 .....das muss ich mal ausprobieren!	game/Story/ch1.rpy	477	extend "[what]"
chapter1_734663e1	extend	 ....Wenn ich für so eine 'Spiritualität' nur dieses Tantra Dings machen muss, bin ich dabei!	game/Story/ch1.rpy	478	extend "[what]"
chapter1_a6010117	extend	 ...Pralle Brüste von sexy Yoginis, ich kom...	game/Story/ch1.rpy	479	extend "[what]"
chapter1_76dd8ffb	but	.....Auauau, Jessica-chan...	game/Story/ch1.rpy	485	but "[what]"
chapter1_f039a04e	extend	 Das hat richtig weh getan!	game/Story/ch1.rpy	486	extend "[what]"
chapter1_8623110c	jes	...Trottel!	game/Story/ch1.rpy	490	jes "[what]"
chapter1_b6519e9a	extend	 ....Du Holzkopf!	game/Story/ch1.rpy	491	extend "[what]"
chapter1_2d6de9c4	extend	 ......War ja zu erwarten, dass das deine einzige Motivation ist, Trottel-Battler!	game/Story/ch1.rpy	492	extend "[what]"
chapter1_753de5ba		Kaum hatte Battler ausgesprochen, dass er sowas gerne 'ausprobieren' möchte, hatte er auch schon Jessicas Faust im Gesicht.	game/Story/ch1.rpy	493	"[what]"
chapter1_1a36127e		Jessica reagiert immer sehr allergisch darauf, wenn ihr perverser Cousin mit diesem Schweinkram anfängt.	game/Story/ch1.rpy	494	"[what]"
chapter1_7d751425	extend	 Battler hat jetzt eine ziemlich rote Wange, als hätte er es auf eine heiße Herdplatte gelegt.	game/Story/ch1.rpy	495	extend "[what]"
chapter1_bb6efe1a	jes	.....Perverser Battler!	game/Story/ch1.rpy	496	jes a12ikari1 "[what]"
